Date,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun
23/02/2001,4.7,1.6,7.3,1.3,,305,19.8,,1010.5,
24/02/2001,3.4,2.1,5,1.3,,355,17.3,,1012.6,
25/02/2001,2.1,-0.8,4.6,,,293,14.3,,1014.1,
26/02/2001,4.9,2.8,8,2.8,,195,15.1,,1001.4,
27/02/2001,4.6,3.5,5.9,,,99,11.7,,989.8,
28/02/2001,2.9,1.4,3.9,2.8,,13,18.8,,993.9,
01/03/2001,1.9,0.8,3.2,1.8,,356,14.7,,998.2,
02/03/2001,0.1,-2.6,3.5,1.5,,13,8.6,,,
03/03/2001,1.8,0.5,4.1,,10,63,21.4,,997,
04/03/2001,2.5,1.1,4.5,,,33,13.6,,998.3,
05/03/2001,1.5,-6,8.7,,,,7.3,,1016.2,
06/03/2001,6.8,0.8,13.1,,,102,21.3,,1012.4,
07/03/2001,11.9,8.6,15.1,6.1,,181,13.6,,,
08/03/2001,10.2,8.5,11.3,7.1,,182,9.1,,999.6,
09/03/2001,10.5,8.1,13,0.3,,223,14.8,,997.9,
10/03/2001,12,10.2,14.8,1,,231,16.5,,998.8,
11/03/2001,11.7,9,13.9,,,225,14.3,,1001.5,
12/03/2001,7.4,5.6,11,4.1,,236,17.5,,1001.5,
13/03/2001,7.3,6.1,9.1,1.8,,257,15.9,,998.7,
14/03/2001,7.9,4.7,11.1,,,247,11.3,,1007.1,
15/03/2001,8.6,7.3,10.6,1.3,,262,6.8,,1008,
16/03/2001,8.1,6,9.8,0.8,,78,19.8,,1007.6,
17/03/2001,4.4,3.2,5.8,11.9,,52,21.8,,1002.4,
18/03/2001,3.6,2.5,5.8,9.4,,20,17.3,,1002.6,
19/03/2001,4,1.4,7.2,,,40,12.9,,1015.9,
20/03/2001,3.3,2.2,4.3,,,83,29.4,,1011.6,
21/03/2001,4.9,3.4,6.5,10.9,,76,16.6,,997.8,
22/03/2001,9.4,5.7,14.5,3.8,,192,8.7,,998.7,
23/03/2001,10.2,9.5,10.9,9.9,,92,8.1,,999.1,
24/03/2001,8.7,7.7,9.9,1.3,,39,13.1,,1001.2,
25/03/2001,5.8,,,,,,,,,
26/03/2001,5.1,3.7,6.6,1.5,,82,11.4,,1010.3,
27/03/2001,7.8,5.4,10.4,,,123,17.8,,1005.8,
28/03/2001,8.8,7.8,10.7,10.2,,198,12.6,,993.5,
29/03/2001,7.4,5.2,11.5,3,,261,10.7,,996,
30/03/2001,9.4,6.1,14,,,257,15.2,,1011.7,
31/03/2001,11.4,7.4,15.5,1.3,,,,,,
01/04/2001,13.1,11.2,16.1,,,203,11,,1020.5,
02/04/2001,14.9,11.4,21.1,,,149,12.5,,1010.9,
03/04/2001,10.8,7.9,13.8,2.8,,220,17.2,,1010.5,
04/04/2001,9,6.5,11.3,8.1,,247,21.9,,1002.7,
05/04/2001,7.8,4.2,12,,,224,20.3,,1008,
06/04/2001,11.9,9.3,14.1,1.5,,228,20.2,,1001.1,
07/04/2001,8.6,6.3,12,1.5,,235,16.4,,999.2,
08/04/2001,8.2,4.8,12.1,1.5,,283,16.8,,1017.6,
09/04/2001,12.3,7.6,17.5,,,255,14.4,,1013.2,
10/04/2001,10.1,8.3,12.8,0.5,,292,20.7,,1013.9,
11/04/2001,9.3,7,11.7,,,349,15.1,,1026.8,
12/04/2001,9.2,5.7,12.6,,,,6.2,,,
13/04/2001,7.3,4.9,9.8,,,62,14.3,,1032.1,
14/04/2001,6.6,2,11.4,,,,11.2,,1026.7,
15/04/2001,9.5,6.4,11.4,3.8,,303,17.4,,1012.4,
16/04/2001,7.4,6.2,9.1,1.3,,339,14,,1019.6,
17/04/2001,7.8,4,11.6,,,262,12.5,,1018.8,
18/04/2001,5.8,3.8,8.3,1,,336,20.2,,1010.9,
19/04/2001,4.1,0.4,8.9,1.5,,303,14.9,,1013.2,
20/04/2001,5.7,2.3,9.1,,,331,17.2,,,
21/04/2001,6.9,2.8,10.6,,,14,10.7,,1014.9,
22/04/2001,8.9,6.1,12.5,,,159,13.8,,1005.4,
23/04/2001,9.9,7.5,13.8,7.1,,171,9.4,,1002.7,
24/04/2001,8.2,4.5,12.3,,,145,11.4,,1002.2,
25/04/2001,10.5,8.4,14,1.8,,198,13,,1003.1,
26/04/2001,10.8,7.3,14.7,1.8,,240,16.5,,1011.4,
27/04/2001,10.5,6.4,15,,,,,,,
28/04/2001,10.6,8.7,13.4,8.1,,231,17.8,,1005.2,
29/04/2001,9.2,6.6,12.4,9.1,,188,11.2,,1003.5,
30/04/2001,10.4,7.5,12.6,0.8,,37,12.9,,1011.4,
01/05/2001,8.8,6.9,10.5,3.8,,47,20.6,,1020.9,
02/05/2001,9.9,7.4,14.3,,,46,12,,1020.1,
03/05/2001,11.1,8.2,16.3,,,28,11.2,,1010,
04/05/2001,9.3,5.7,13.4,,,,,,,
05/05/2001,8.9,5.1,12.5,,,46,14.8,,1021.6,
06/05/2001,8.8,5.4,12.4,,,47,15.7,,1025.3,
07/05/2001,10.5,6,15.1,,,51,14.4,,1027.9,
08/05/2001,11.7,6.2,17.5,,,74,10.8,,1028.5,
09/05/2001,11.9,6,18.3,,,43,13.2,,1022.2,
10/05/2001,16.8,10.1,23.1,,,77,11.1,,1017.3,
11/05/2001,19.6,13.9,26.3,,,92,11,,1020.1,
12/05/2001,18,8.9,24.5,,,49,11.2,,1019.8,
13/05/2001,17.6,11.8,,,,,,,,
14/05/2001,13.1,11.6,15.1,0.8,,,,,,
15/05/2001,14.2,10,19,1.5,,,,,,
16/05/2001,12.7,10.9,16.4,10.2,,208,13.6,,,
17/05/2001,9.4,7.7,11.6,5.8,,237,21.4,,1002.1,
18/05/2001,11.6,,16.5,1.3,,,,,,
19/05/2001,13.6,9.6,16.3,,,298,8.7,,1024.5,
20/05/2001,15.6,13,18.6,,,59,8.5,,1026.4,
21/05/2001,13.3,6.5,17.4,,,,13.4,,,
22/05/2001,14.6,9.5,19.1,,,96,18.7,,1023.7,
23/05/2001,15.8,8.7,,,,,,,,
24/05/2001,17.1,11.9,22.7,,,88,14.1,,1023.7,
25/05/2001,14.6,10.2,20.3,,,102,13,,1022.2,
26/05/2001,18.7,14.3,23.9,,,260,8.3,,1019.6,
27/05/2001,17.1,14,21,1.5,,225,14.8,,,
28/05/2001,19.5,15.8,25.2,1.5,,224,17.5,,1020.7,
29/05/2001,18.1,13.3,22.5,,,266,14.8,,1021.2,
30/05/2001,18.8,14.5,23,,,301,13.4,,1017.6,
31/05/2001,15.3,12.5,18.1,,,322,16.9,,1019.2,
01/06/2001,15,12.1,18.4,,,295,15.9,,1021.2,
02/06/2001,13.8,,16.6,0.8,,,,,,
03/06/2001,12,7.5,16.1,,,337,16,,1023.7,
04/06/2001,15.1,11,19.7,,,256,9,,1024.2,
05/06/2001,16.7,12.4,20.8,,,281,9.8,,1017.5,
06/06/2001,15.7,12.1,19,,,257,15.7,,1011.4,
07/06/2001,13.7,9.9,17.3,,,265,18.6,,1010.5,
08/06/2001,12.6,9.1,15.6,,,294,8.3,,1013.5,
09/06/2001,13,9.5,16.7,,,305,8.7,,1014.6,
10/06/2001,11.7,10.3,13.3,5.6,,330,14.2,,1016,
11/06/2001,13.6,5.9,18,,,,,,,
12/06/2001,15.9,13,18.8,,,305,10.5,,1019.7,
13/06/2001,17.3,13.9,21.8,,,150,10.6,,1015.4,
14/06/2001,17.4,13.2,22.7,,,,8.9,,1013.4,
15/06/2001,16.2,12.7,19.9,8.1,,185,11.9,,,
16/06/2001,14.9,13.3,16.5,21.1,,146,10.5,,1002.9,
17/06/2001,13.2,12.4,14.5,1.3,,348,18.3,,1014.3,
18/06/2001,14.3,,,,,,,,,
19/06/2001,16.8,11.5,21.5,,,195,11.3,,1026.7,
20/06/2001,17.6,10.9,23.7,,,231,14.7,,1019.3,
21/06/2001,16.2,11.1,20.8,,,313,12,,1017.5,
22/06/2001,16.4,10.5,22.4,,,33,10.3,,1017.8,
23/06/2001,17.1,13.2,21.6,,,100,12.8,,1018.7,
24/06/2001,20.1,14.3,28.1,,,83,10.2,,1020.7,
25/06/2001,22,16.7,27.8,,,104,15.6,,1022.9,
26/06/2001,24.3,17.5,31.8,,,112,18.6,,1014.7,
27/06/2001,19.9,16.9,25.1,,,239,17.2,,,
28/06/2001,18.4,14.8,22.7,,,221,16.3,,1016,
29/06/2001,19.3,17.2,21.4,1.5,,231,17.3,,1019.4,
30/06/2001,19.5,16.5,22.6,1.5,,273,17.4,,1019.9,
01/07/2001,20.3,14.8,25.1,,,295,10.5,,1026.5,
02/07/2001,23.9,20.1,27.1,,,151,8.6,,1026.8,
03/07/2001,23.1,18.5,28.1,,,116,12.5,,1017.6,
04/07/2001,23.8,19.2,27.8,,,77,17.1,,1008.7,
05/07/2001,23.7,19.4,29.3,,,92,14.4,,1009.4,
06/07/2001,21.3,18.3,26.2,3.8,,212,9.5,,,
07/07/2001,19.3,18.1,21.2,,,306,6.9,,1005.7,
08/07/2001,18.5,17.1,20.5,1,,288,14.9,,1008.9,
09/07/2001,17.4,13.9,21.2,,,233,15.8,,1013.8,
10/07/2001,16.7,14.5,20.2,4.1,,214,22,,,
11/07/2001,16.6,14,19.9,,,265,24.7,,1007.4,
12/07/2001,16.4,12.7,20.2,,,265,16.2,,1009.6,
13/07/2001,15.8,13.3,21.1,,,246,13.9,,1006.9,
14/07/2001,15.1,13.2,18.5,5.8,,,7.8,,1006.1,
15/07/2001,15.8,12.5,18.7,,,254,4.9,,1014.6,
16/07/2001,17.3,13.3,20.2,,,322,6.7,,1015.6,
17/07/2001,16.2,13.4,21,,,137,18.3,,1003.7,
18/07/2001,16.4,13.8,20.8,5.1,,,,,,
19/07/2001,14.8,13.4,17.1,3,,334,17.7,,1004.5,
20/07/2001,15.4,10.4,20.9,,,256,14.4,,1015.2,
21/07/2001,17.6,13,21.1,2.8,,211,20.3,,1013.6,
22/07/2001,17.4,14.6,20.1,0.8,,214,11.2,,1017,
23/07/2001,18.7,11.9,24.6,,,,6,,1018,
24/07/2001,19.2,14.8,23.2,,,321,10.5,,1018.6,
25/07/2001,19.5,12.2,26.1,,,185,6.6,,1019.1,
26/07/2001,20.2,11.6,27.8,,,,3.3,,1017.8,
27/07/2001,24,18.9,28.6,,,,4.8,,1017.5,
28/07/2001,23.5,14.9,30.3,,,335,4.2,,1021.3,
29/07/2001,25.7,21.5,30.4,,,238,12.1,,1022.5,
30/07/2001,24.5,20.2,28.7,,,283,11.8,,1022.6,
31/07/2001,21.8,17.8,25.4,,,316,15.1,,1023,
01/08/2001,20.3,17.1,24.7,,,121,16.6,,1024.6,
02/08/2001,16.7,13.6,20,,,57,8,,1012.2,
03/08/2001,18.4,15.9,23.5,2,,271,14.2,,1009.7,
04/08/2001,16.8,13.7,21.7,,,254,13.2,,1014.4,
05/08/2001,17.9,13.5,22.8,,,268,14,,1014.8,
06/08/2001,19.2,16.5,24.2,0.8,,221,18.5,,1010.3,
07/08/2001,17.1,13.5,19.5,1.5,,211,17.2,,,
08/08/2001,17,14.8,20.4,1.5,,244,19.1,,1002.9,
09/08/2001,14.8,12.9,18.4,,,276,10,,1011,
10/08/2001,15.8,10.9,20.8,,,300,14.5,,1023.2,
11/08/2001,16.2,10.4,,,,,,,,
12/08/2001,17.6,15.7,19.5,1.8,,219,17.1,,,
13/08/2001,20.6,17.4,25.9,,,250,15.1,,1013.2,
14/08/2001,21.2,17.1,27.3,,,196,10.8,,1013.4,
15/08/2001,24.1,20,31,,,177,12.8,,1010.5,
16/08/2001,19.2,16.2,22.9,0.3,,247,15.2,,1012.9,
17/08/2001,17.9,12.8,23.4,,,194,11.9,,,
18/08/2001,19.1,15.5,25.4,,,92,15.6,,1010.1,
19/08/2001,18.1,16.4,22.7,19.1,,171,19.4,,1002.1,
20/08/2001,18.3,13.9,22.7,,,,,,,
21/08/2001,18.2,11.7,24,,,,,,,
22/08/2001,20.7,15,25.8,,,,7.3,,,
23/08/2001,21.3,16.7,24.1,,,,3.6,,1019.5,
24/08/2001,22.8,19,28.4,,,197,11.6,,1016.4,
25/08/2001,23.1,15.4,31.5,,,,9.2,,1014.8,
26/08/2001,19.4,18.1,22.5,6.9,,344,10.5,,1016.7,
27/08/2001,17.7,12.6,22,,,359,12.1,,1022.3,
28/08/2001,17.1,12.3,22.1,,,115,10,,1021,
29/08/2001,16.9,10.6,23.4,,,99,11.1,,1014.9,
30/08/2001,17.2,15.1,20,1.3,,,6.2,,1010.5,
31/08/2001,14.7,11.2,19,9.1,,303,11.6,,1012,
01/09/2001,15.8,10.8,20.8,,,276,9.1,,1019.1,
02/09/2001,18.3,15.8,22.2,1.5,,238,13.7,,1015.1,
03/09/2001,16.1,13,19.9,,,,9.3,,1012.8,
04/09/2001,14.4,10.8,17.8,2,,313,13.6,,1016.6,
05/09/2001,14.7,7.8,20.2,,,,,,,
06/09/2001,16.2,13.9,19.4,,,306,14,,1017.3,
07/09/2001,16.2,11.2,20.9,,,249,15.6,,1017.4,
08/09/2001,15.6,12.1,18.3,0.5,,304,18.2,,1014.5,
09/09/2001,12.4,8.8,15.8,,,317,15.6,,1018.7,
10/09/2001,12.8,8.6,17.1,,,,11.7,,1019.9,
11/09/2001,15.4,10,17.6,,,286,12.5,,1019,
12/09/2001,15.1,,18.9,0.8,,,,,,
13/09/2001,13,10.5,16.9,3,,250,18.4,,,
14/09/2001,14.2,10.9,19,,,302,15.1,,1010.1,
15/09/2001,14.2,11.4,18.7,,,273,16.8,,1012.4,
16/09/2001,13.1,9.9,17.4,1.5,,306,16.1,,1018.3,
17/09/2001,11.4,8.6,13.5,0.8,,328,17.6,,1020.8,
18/09/2001,13.1,11.2,14.6,2.8,,339,20.9,,1015.4,
19/09/2001,13.2,12,14.2,4.1,,316,20.6,,1008.1,
20/09/2001,14,12.3,17.2,1.5,,335,12.8,,1013,
21/09/2001,13.2,11.2,15.5,,,14,10.1,,1018.2,
22/09/2001,13.2,9.5,17.5,,,31,7.5,,1017.1,
23/09/2001,12.6,10.2,14.8,,,20,15.7,,1013.6,
24/09/2001,12.6,9.1,15.9,0.8,,342,7,,1013.1,
25/09/2001,13.2,9.1,17.4,,,8,6.5,,1016.2,
26/09/2001,14.2,11.6,17.3,3.8,,160,9.3,,1014.9,
27/09/2001,16.1,13.1,20.2,,,,11.9,,1013,
28/09/2001,17.6,11.6,23.5,,,,15.7,,1010.8,
29/09/2001,17.1,15.3,19.2,14.2,,202,10.9,,1007.7,
30/09/2001,15.7,14,17.2,,,207,16.9,,1005.9,
01/10/2001,16.2,14.5,18.4,2.5,,217,26.4,,999.3,
02/10/2001,15.1,,,16,,,,,,
03/10/2001,15.3,13,19.1,,,251,15.1,,1008.9,
04/10/2001,15.3,12.7,18.1,,,232,14.9,,1011.9,
05/10/2001,16.9,14.6,20.6,,,190,16.9,,1005.4,
06/10/2001,16.2,14.5,18.3,6.1,,219,18.4,,1001.7,
07/10/2001,13.3,11.8,15.4,19.1,,177,23.8,,994.8,
08/10/2001,12.9,11.5,14.7,4.1,,206,21.4,,995.1,
09/10/2001,14,12.1,16.5,,,257,13.3,,1008.1,
10/10/2001,12.4,6.2,16.4,,,211,13.9,,1021.6,
11/10/2001,16.3,15,17.8,1.5,,236,14.7,,1025.3,
12/10/2001,16.9,12.4,23.3,,,,8.4,,1022,
13/10/2001,19.7,16.2,24.6,,,162,6.2,,1018.9,
14/10/2001,17.5,15.9,19.4,,,206,11.8,,1012.5,
15/10/2001,16.1,12.7,19.4,7.1,,190,12.8,,1009.6,
16/10/2001,14,11.9,17.4,,,164,8.5,,1022.8,
17/10/2001,15.4,12,19.2,,,114,14.4,,1016.3,
18/10/2001,16.4,13.6,18.5,3.8,,194,13.1,,1009,
19/10/2001,13.3,7.5,17.1,,,90,11.6,,1007.4,
20/10/2001,16.5,15.2,17.5,9.7,,164,11.1,,1000.9,
21/10/2001,12.6,11,15.5,19.8,,307,13.7,,1000.9,
22/10/2001,11.9,7,16.4,,,185,10.7,,,
23/10/2001,14.9,12.8,17.1,5.8,,183,14.3,,1010.1,
24/10/2001,14,12.8,16.8,5.6,,200,13.3,,1014.9,
25/10/2001,14.4,11.8,16.9,,,233,16,,1019.5,
26/10/2001,14.5,12,16.4,6.6,,193,20,,,
27/10/2001,13.1,10.2,16.9,,,,,,,
28/10/2001,11,6,15.9,3.6,,,1.2,,1025.1,
29/10/2001,12.1,7.2,15.2,,,,11.9,,1024.7,
30/10/2001,15.6,13,19.3,,,231,20.1,,1014.7,
31/10/2001,11.1,,,,,,,,,
01/11/2001,7.4,3,13.6,,,,4.1,,1038.2,
02/11/2001,10.8,7.6,14.4,,,281,6.6,,1039.9,
03/11/2001,7.8,3.6,13,,,,3.4,,1033.4,
04/11/2001,10.5,9.1,11.9,1.5,,284,9.3,,1024.9,
05/11/2001,7.1,1.7,11.5,,,259,8.4,,1024.8,
06/11/2001,12.1,10,13.8,,,283,14.9,,1013.9,
07/11/2001,12.3,11,14.3,1.8,,276,15.8,,1008.8,
08/11/2001,6.2,2.2,11.4,12.7,,322,25.7,,1003,
09/11/2001,3.9,1.9,6.2,,,358,19.9,,1023.9,
10/11/2001,5.7,2.6,8.7,,,266,9,,1030.5,
11/11/2001,9.7,6.7,12.7,,,283,7,,1025.5,
12/11/2001,9.2,6.1,11.1,,,252,6.6,,1016.4,
13/11/2001,6.2,4.3,8.1,,,357,20.2,,1024.7,
14/11/2001,4.8,2.5,7.8,,,3,12.5,,1034.6,
15/11/2001,6.1,3.2,9.4,,,0,7.1,,1039.2,
16/11/2001,9.9,8.1,11.7,,,13,8.2,,1039.7,
17/11/2001,9.8,8.8,10.7,0.8,,76,9.2,,1033.8,
18/11/2001,8.2,7.4,9.4,0.8,,9,8.7,,,
19/11/2001,8.5,7.3,9.3,1.3,,33,8.4,,1026.3,
20/11/2001,6.9,2.1,9.6,,,,7.9,,,
21/11/2001,10.6,7.8,12.3,1.5,,,,,,
22/11/2001,9.6,,,2,,,,,,
23/11/2001,3.9,0.4,7.1,,,253,5.8,,1027.4,
24/11/2001,10.9,7.7,13.4,,,276,10.2,,1022.6,
25/11/2001,11.1,7.5,14.1,,,262,13.7,,1016.7,
26/11/2001,6.5,4.8,8.9,,,309,8.6,,1015.6,
27/11/2001,7.8,4.7,11.1,,,214,9.3,,1008.4,
28/11/2001,8.2,5.8,10.2,,,261,13.7,,1016.1,
29/11/2001,12.3,9.5,13.8,5.1,,226,15.6,,1011.2,
30/11/2001,14.4,13.7,15,3.6,,234,15.3,,1008.2,
01/12/2001,11.7,7.3,14.8,3.6,,257,13.6,,1013,
02/12/2001,4.9,1.7,7.2,,,,5.2,,1025.3,
03/12/2001,7.1,3.8,,,,,,,,
04/12/2001,10.2,8.5,11.4,,,242,16.8,,1011.7,
05/12/2001,10.3,7.6,15.1,7.1,,247,20.8,,1014.7,
06/12/2001,6.2,2.8,8.3,,,171,6.2,,1032,
07/12/2001,8.9,6.9,11,,,156,11.9,,1036.5,
08/12/2001,5.2,4.2,6.7,,,92,10.2,,1039.2,
09/12/2001,5.2,3.9,7.4,,,84,10.7,,1039.6,
10/12/2001,5.1,2.1,8.7,,,67,9.8,,1040,
11/12/2001,3.9,1.8,7.1,,,359,5.4,,1039.8,
12/12/2001,6.3,3.9,7.9,,,44,12.9,,1034.1,
13/12/2001,6.3,5.4,7.2,,,52,15.7,,1034.2,
14/12/2001,2.1,0.1,5,,,43,10.4,,1039.7,
15/12/2001,2.1,-0.9,5.3,,,29,13.2,,1038.6,
16/12/2001,4.3,3.9,4.8,,,44,15.1,,1038.7,
17/12/2001,3.6,0.5,5.8,,,354,8.6,,1039.8,
18/12/2001,5.5,3.1,7.7,0.8,,27,9.1,,1038.8,
19/12/2001,5.2,2.7,6.7,,,288,11.6,,1031.5,
20/12/2001,1.8,-1.3,4.7,,,315,7.1,,1030.6,
21/12/2001,5.1,1.5,8.5,,,291,21.4,,1014.5,
22/12/2001,1.6,0.5,2.7,,,331,17.6,,1014.1,
23/12/2001,1.2,-0.8,3,,,297,12,,1020.2,
24/12/2001,6.3,2.5,9.2,,,249,23.5,,1009.1,
25/12/2001,5.6,1.4,9.2,4.8,,308,15.9,,1000.6,
26/12/2001,1.9,0.3,3.4,,,294,15.8,,1009.4,
27/12/2001,6.8,2.2,9.4,1.3,,260,17,,1005.2,
28/12/2001,7.5,4.8,9.7,,,265,25.1,,1003.3,
29/12/2001,2.7,1.1,4.9,0.8,,287,13.7,,1001.7,
30/12/2001,1.2,-2,4.8,,,,,,,
31/12/2001,1.4,-0.3,3.7,,,340,10.5,,1031.1,
01/01/2002,-1.3,-5.3,3.8,,,,,,,
02/01/2002,1.5,-1,5.3,,,107,13.2,,1030.9,
03/01/2002,0.1,,,,,,,,,
04/01/2002,1.7,-1.7,6.2,,,134,12.6,,1028,
05/01/2002,8.2,6.4,9.1,0.8,,206,10.1,,1033.5,
06/01/2002,8.4,7.7,9.4,1.5,,,0,,1035.4,
07/01/2002,6.3,5.5,7.6,1.3,,206,8,,1033.7,
08/01/2002,5,3.3,6.1,0.8,,106,12.4,,1032,
09/01/2002,4.5,2.3,6.6,,,113,10,,1032.8,
10/01/2002,5.7,4.3,8,2.5,,141,3.9,,1028.9,
11/01/2002,4.5,1.9,6.9,,,262,10,,1028.6,
12/01/2002,5.6,2.5,7.5,,,171,7.4,,1028.7,
13/01/2002,9.2,7.6,11,,,171,7.7,,1023.3,
14/01/2002,10.4,9.9,11.4,1.5,,221,13.7,,1021.7,
15/01/2002,8.3,4.5,10.2,4.8,,280,13.8,,1015.8,
16/01/2002,4.2,-1.6,8.9,,,,4.7,,1020.6,
17/01/2002,9.4,7,10.4,3,,236,16.9,,1016.1,
18/01/2002,6.7,4.3,9.3,,,226,14.1,,1016.5,
19/01/2002,7.5,5.7,9.8,,,231,18.8,,1012.1,
20/01/2002,11,8.4,12.8,2.8,,217,21,,1011,
21/01/2002,11.9,9.5,13,1.3,,226,23.5,,1007.9,
22/01/2002,9.5,8.9,10.5,1.8,,239,19.9,,1002.6,
23/01/2002,10.3,8,11.9,4.8,,203,27.1,,991,
24/01/2002,9.3,5.9,11.3,2.8,,289,21.8,,996.2,
25/01/2002,8,4.7,11.9,,,224,19.4,,1011.8,
26/01/2002,10.5,9.2,11.6,15,,222,27.2,,1001,
27/01/2002,10.6,7.5,13.7,5.1,,210,17,,1003.9,
28/01/2002,11.2,7.3,12.6,4.8,,228,32.5,,1013,
29/01/2002,10.9,9,13.9,,,221,16.3,,1019.8,
30/01/2002,11.8,10.3,13.7,0.8,,227,20.6,,1012.6,
31/01/2002,9.5,7.1,11.5,1.5,,244,23.1,,1011.6,
01/02/2002,11.9,8.5,13.6,3.6,,205,34.7,,1008.7,
02/02/2002,13.1,11.3,14.1,1.5,,225,31.3,,1010.4,
03/02/2002,10.3,5.3,12,5.1,,214,18.2,,1005.5,
04/02/2002,8.9,6.1,12.9,18,,221,25.1,,1006.6,
05/02/2002,10.7,7.8,13,4.8,,228,21.7,,995.8,
06/02/2002,7.5,5.7,9.3,1.5,,284,19.9,,1004.5,
07/02/2002,7.4,4,12.3,,,248,18,,1016.6,
08/02/2002,11.5,10,13.1,1.5,,224,17.6,,1015.3,
09/02/2002,10.7,6.8,12.7,0.8,,234,27.7,,1005.3,
10/02/2002,9.3,6.4,12,1.8,,225,23.5,,1007.6,
11/02/2002,12.9,11.7,13.7,2.8,,241,25.5,,1001.9,
12/02/2002,12.1,10,13.7,1.5,,257,18,,1010.1,
13/02/2002,8.7,5.8,10,,,342,14.8,,1017.9,
14/02/2002,5.4,2.7,7.9,,,46,21.4,,1029.8,
15/02/2002,4.5,1.1,8.4,,,40,12.1,,1034,
16/02/2002,5.7,3.6,9.7,,,50,10.7,,1030.9,
17/02/2002,4.9,1.7,8.3,,,300,9,,1022.4,
18/02/2002,6.8,5.2,8.8,0.5,,294,16.6,,1022,
19/02/2002,9.7,7.4,11.3,,,271,22.4,,1016.7,
20/02/2002,9,5.2,11.4,9.9,,283,33.2,,999,
21/02/2002,5.2,2.4,8.4,1.5,,269,17.5,,1017.6,
22/02/2002,10.4,7.1,13.6,1,,274,26.7,,1001.9,
23/02/2002,5.7,3.1,7.4,1.3,,291,27.3,,1003.2,
24/02/2002,5.9,3.3,9.7,,,263,15.8,,1009.4,
25/02/2002,11.1,9.7,13.1,3,,240,22.3,,999.2,
26/02/2002,9.6,5.1,11.8,6.1,,236,33.8,,990.2,
27/02/2002,6.1,4.2,9,2.8,,254,21,,996.2,
28/02/2002,5.8,1.9,9.5,,,,14.6,,,
01/03/2002,5.3,3.3,8.2,,,43,12.5,,1010.4,
02/03/2002,4.7,1,7.7,,,350,12,,1017.8,
03/03/2002,7.8,5.4,9.7,,,303,10.6,,1019.7,
04/03/2002,8.4,7.2,9.7,,,301,11.4,,1019.1,
05/03/2002,7.2,3.3,10.9,,,248,6.9,,1014.8,
06/03/2002,9.4,5.2,12.2,1.5,,237,22.6,,1008.2,
07/03/2002,11.4,6.6,14.3,,,262,15.7,,1017.6,
08/03/2002,9.9,4.2,14.1,,,205,13.6,,,
09/03/2002,7.5,3.6,12,0.8,,234,22.2,,1012.8,
10/03/2002,7.9,2,11.5,,,202,24.7,,1011.3,
11/03/2002,9.4,7,14,0.3,,,12.5,,,
12/03/2002,8.3,3,12.1,0.3,,,7.7,,1014.2,
13/03/2002,6.1,4.9,7.9,,,49,23.7,,,
14/03/2002,5.2,3.7,6.5,,,63,31.8,,,
15/03/2002,6.6,3.8,8.1,7.1,,,,,,
16/03/2002,10.1,6.9,15.3,2,,143,7.7,,1009.7,
17/03/2002,11.5,10,14.3,8.1,,192,15.9,,1005.4,
18/03/2002,10,9.1,11.2,8.6,,200,24.8,,994.8,
19/03/2002,10.5,8.3,12.4,,,256,14.8,,1002.8,
20/03/2002,12.3,10.7,14,4.1,,255,16.5,,1011.6,
21/03/2002,13.2,10.5,15.7,,,280,18.3,,1018.6,
22/03/2002,12.3,9.9,15.9,,,273,10.4,,1025.9,
23/03/2002,9.2,6.8,12.9,,,115,16.6,,1032.8,
24/03/2002,9.2,5.9,13.8,,,164,11.4,,1033.5,
25/03/2002,9,2.3,14.3,,,,5.2,,1029.6,
26/03/2002,9,,12.1,,,,,,,
27/03/2002,8,4.7,12.9,,,87,12.1,,1032.1,
28/03/2002,7.7,1,13.5,,,75,13.1,,1027,
29/03/2002,10.8,4.9,17.9,,,107,8.5,,1021,
30/03/2002,12.4,8.1,17.6,,,205,10.1,,1019.5,
31/03/2002,10.1,6.5,12.3,,,,,,,
01/04/2002,12.4,10.7,15.5,,,211,17.1,,1013.7,
02/04/2002,13.6,9.3,18.2,,,128,12.7,,1010.7,
03/04/2002,15.2,9.4,21.4,,,131,10.4,,1005.9,
04/04/2002,13.6,8.9,19.8,,,64,11.1,,1008.3,
05/04/2002,11.3,7.3,16.1,,,76,15,,1007.4,
06/04/2002,8.6,5.7,11.4,,,70,30.5,,1016.3,
07/04/2002,8.3,4.3,12.9,,,48,20.8,,1022,
08/04/2002,9.1,4.4,14.1,,,31,12.3,,,
09/04/2002,7,,10.7,,,,,,,
10/04/2002,8.2,4.7,12.7,,,41,24.3,,,
11/04/2002,8.6,,,,,,,,,
12/04/2002,7.8,3.5,12.6,,,16,19.1,,,
13/04/2002,7.2,3.5,11.3,1.5,,,,,,
14/04/2002,7.2,0.9,12.1,,,,6,,1013.3,
15/04/2002,8.5,5,11.8,,,318,4.9,,,
16/04/2002,9.4,2.6,15.9,,,,,,,
17/04/2002,10.1,4.4,15.9,,,,9.7,,1015.1,
18/04/2002,8.8,4.2,14.4,1.5,,215,11.1,,1015.6,
19/04/2002,9,5.6,13.9,,,296,6.6,,1021.3,
20/04/2002,11.1,3.9,17.8,,,,7.2,,1029.1,
